文件1,文件2,相似度
sub101,sub135,0.4631
sub101,sub136,0.4469
sub101,sub137,0.3292
sub101,sub138,0.4014
sub101,sub139,0.5144
sub101,sub140,0.5183
sub101,sub141,0.4641
sub101,sub142,0.4309
sub101,sub143,0.3754
sub101,sub144,0.4525
sub101,sub145,0.3289
sub101,sub146,0.5966
sub101,sub147,0.5313
sub101,sub148,0.5264
sub101,sub149,0.4312
sub101,sub150,0.3981
sub101,sub151,0.6041
sub101,sub152,0.4577
sub101,sub153,0.6476
sub101,sub154,0.3871
sub101,sub155,0.5380
sub101,sub156,0.7166
sub101,sub157,0.3556
sub101,sub158,0.6174
sub101,sub159,0.5111
sub101,sub160,0.5364
sub101,sub161,0.4641
sub101,sub162,0.5139
sub101,sub163,0.4421
sub101,sub164,0.4222
sub101,sub165,0.6031
sub101,sub166,0.5073
sub101,sub167,0.5586
sub101,sub168,0.3169
sub101,sub169,0.6260
sub101,sub170,0.4101
sub101,sub171,0.4388
sub101,sub172,0.4190
sub101,sub173,0.4655
sub101,sub174,0.4708
sub102,sub103,0.6284
sub102,sub104,0.6672
sub102,sub105,0.4489
sub102,sub106,0.6593
sub102,sub108,0.6302
sub102,sub109,0.6721
sub102,sub110,0.5925
sub102,sub111,0.6868
sub102,sub112,0.6405
sub102,sub113,0.4401
sub102,sub114,0.6923
sub102,sub115,0.6111
sub102,sub117,0.7045
sub102,sub119,0.6564
sub102,sub120,0.6977
sub102,sub121,0.6405
sub102,sub122,0.4265
sub102,sub123,0.5150
sub102,sub124,0.6879
sub102,sub125,0.6892
sub102,sub126,0.5741
sub102,sub127,0.5537
sub102,sub128,0.6318
sub102,sub129,0.5733
sub102,sub130,0.5970
sub102,sub131,0.5928
sub102,sub132,0.6730
sub102,sub133,0.4164
sub102,sub134,0.6712
sub102,sub135,0.5913
sub102,sub136,0.6328
sub102,sub137,0.4157
sub102,sub138,0.5739
sub102,sub139,0.5663
sub102,sub140,0.7049
sub102,sub141,0.7064
sub102,sub142,0.6501
sub102,sub143,0.5455
sub102,sub144,0.5653
sub102,sub145,0.5553
sub102,sub146,0.5109
sub102,sub147,0.5321
sub102,sub148,0.5459
sub102,sub149,0.6040
sub102,sub150,0.5743
sub102,sub151,0.5932
sub102,sub152,0.7248
sub102,sub153,0.6174
sub102,sub154,0.5991
sub102,sub155,0.5524
sub102,sub156,0.5814
sub102,sub157,0.4726
sub102,sub158,0.6579
sub102,sub159,0.6115
sub102,sub160,0.5808
sub102,sub161,0.6454
sub102,sub162,0.6155
sub102,sub163,0.6046
sub102,sub164,0.4240
sub102,sub165,0.5168
sub102,sub166,0.5754
sub102,sub167,0.5572
sub102,sub168,0.4694
sub102,sub169,0.7599
sub102,sub170,0.7032
sub102,sub171,0.6050
sub102,sub172,0.6485
sub102,sub173,0.7143
sub102,sub174,0.5716
sub103,sub104,0.5290
sub103,sub105,0.4676
sub103,sub106,0.6592
sub103,sub108,0.4630
sub103,sub109,0.5108
sub103,sub110,0.7478
sub103,sub111,0.5653
sub103,sub112,0.4965
sub103,sub113,0.3969
sub103,sub114,0.7257
sub103,sub115,0.5603
sub103,sub117,0.5203
sub103,sub119,0.5553
sub103,sub120,0.6296
sub103,sub121,0.4604
sub103,sub122,0.3266
sub103,sub123,0.4381
sub103,sub124,0.5986
sub103,sub125,0.5945
sub103,sub126,0.4851
sub103,sub127,0.4428
sub103,sub128,0.5822
sub103,sub129,0.7363
sub103,sub130,0.4672
sub103,sub131,0.4937
sub103,sub132,0.5384
sub103,sub133,0.3707
sub103,sub134,0.5673
sub103,sub135,0.4868
sub103,sub136,0.6139
sub103,sub137,0.3307
sub103,sub138,0.5061
sub103,sub139,0.4887
sub103,sub140,0.5465
sub103,sub141,0.5530
sub103,sub142,0.4787
sub103,sub143,0.4425
sub103,sub144,0.4682
sub103,sub145,0.4239
sub103,sub146,0.5050
sub103,sub147,0.4818
sub103,sub148,0.4348
sub103,sub149,0.4888
sub103,sub150,0.4932
sub103,sub151,0.5191
sub103,sub152,0.6143
sub103,sub153,0.6328
sub103,sub154,0.5354
sub103,sub155,0.5089
sub103,sub156,0.7373
sub103,sub157,0.4254
sub103,sub158,0.6173
sub103,sub159,0.5332
sub103,sub160,0.4934
sub103,sub161,0.5941
sub103,sub162,0.5696
sub103,sub163,0.5006
sub103,sub164,0.3637
sub103,sub165,0.7599
sub103,sub166,0.4982
sub103,sub167,0.5361
sub103,sub168,0.4026
sub103,sub169,0.5849
sub103,sub170,0.5689
sub103,sub171,0.5143
sub103,sub172,0.6464
sub103,sub173,0.5767
sub103,sub174,0.4820
sub104,sub105,0.3878
sub104,sub106,0.5456
sub104,sub108,0.7914
sub104,sub109,0.8756
sub104,sub110,0.5155
sub104,sub111,0.7332
sub104,sub112,0.6168
sub104,sub113,0.5000
sub104,sub114,0.6362
sub104,sub115,0.5005
sub104,sub117,0.5761
sub104,sub119,0.5849
sub104,sub120,0.6475
sub104,sub121,0.7429
sub104,sub122,0.4433
sub104,sub123,0.5386
sub104,sub124,0.6002
sub104,sub125,0.7642
sub104,sub126,0.5662
sub104,sub127,0.7413
sub104,sub128,0.6231
sub104,sub129,0.5675
sub104,sub130,0.7944
sub104,sub131,0.7028
sub104,sub132,0.8060
sub104,sub133,0.5030
sub104,sub134,0.7583
sub104,sub135,0.7068
sub104,sub136,0.5620
sub104,sub137,0.4446
sub104,sub138,0.5720
sub104,sub139,0.5608
sub104,sub140,0.8435
sub104,sub141,0.7779
sub104,sub142,0.5535
sub104,sub143,0.5310
sub104,sub144,0.5571
sub104,sub145,0.6988
sub104,sub146,0.4680
sub104,sub147,0.5364
sub104,sub148,0.7584
sub104,sub149,0.6313
sub104,sub150,0.5547
sub104,sub151,0.4697
sub104,sub152,0.8030
sub104,sub153,0.5177
sub104,sub154,0.5683
sub104,sub155,0.4614
sub104,sub156,0.5543
sub104,sub157,0.4881
sub104,sub158,0.5878
sub104,sub159,0.6102
sub104,sub160,0.5281
sub104,sub161,0.7608
sub104,sub162,0.5454
sub104,sub163,0.7362
sub104,sub164,0.3902
sub104,sub165,0.4458
sub104,sub166,0.7672
sub104,sub167,0.4808
sub104,sub168,0.4761
sub104,sub169,0.7949
sub104,sub170,0.7439
sub104,sub171,0.7261
sub104,sub172,0.5443
sub104,sub173,0.5868
sub104,sub174,0.5529
sub105,sub106,0.4840
sub105,sub108,0.4707
sub105,sub109,0.3914
sub105,sub110,0.4779
sub105,sub111,0.4694
sub105,sub112,0.3911
sub105,sub113,0.4230
sub105,sub114,0.4944
sub105,sub115,0.3983
sub105,sub117,0.3804
sub105,sub119,0.3780
sub105,sub120,0.4102
sub105,sub121,0.4575
sub105,sub122,0.3605
sub105,sub123,0.4662
sub105,sub124,0.5712
sub105,sub125,0.4108
sub105,sub126,0.5713
sub105,sub127,0.5017
sub105,sub128,0.3996
sub105,sub129,0.3897
sub105,sub130,0.4140
sub105,sub131,0.4558
sub105,sub132,0.3729
sub105,sub133,0.3561
sub105,sub134,0.3950
sub105,sub135,0.3836
sub105,sub136,0.4855
sub105,sub137,0.3379
sub105,sub138,0.3829
sub105,sub139,0.3848
sub105,sub140,0.4179
sub105,sub141,0.3873
sub105,sub142,0.5038
sub105,sub143,0.4144
sub105,sub144,0.5093
sub105,sub145,0.3457
sub105,sub146,0.3841
sub105,sub147,0.5164
sub105,sub148,0.4818
sub105,sub149,0.5065
sub105,sub150,0.4089
sub105,sub151,0.5888
sub105,sub152,0.3996
sub105,sub153,0.4015
sub105,sub154,0.3592
sub105,sub155,0.3589
sub105,sub156,0.4617
sub105,sub157,0.3175
sub105,sub158,0.4624
sub105,sub159,0.3574
sub105,sub160,0.6232
sub105,sub161,0.4206
sub105,sub162,0.5020
sub105,sub163,0.3964
sub105,sub164,0.4514
sub105,sub165,0.5690
sub105,sub166,0.3792
sub105,sub167,0.5204
sub105,sub168,0.3338
sub105,sub169,0.4626
sub105,sub170,0.3564
sub105,sub171,0.3779
sub105,sub172,0.4318
sub105,sub173,0.4313
sub105,sub174,0.4779
sub106,sub108,0.5033
sub106,sub109,0.5466
sub106,sub110,0.5620
sub106,sub111,0.5682
sub106,sub112,0.5620
sub106,sub113,0.4392
sub106,sub114,0.6012
sub106,sub115,0.7067
sub106,sub117,0.5943
sub106,sub119,0.5434
sub106,sub120,0.6474
sub106,sub121,0.6725
sub106,sub122,0.4018
sub106,sub123,0.4743
sub106,sub124,0.6458
sub106,sub125,0.7143
sub106,sub126,0.5030
sub106,sub127,0.4800
sub106,sub128,0.6714
sub106,sub129,0.5348
sub106,sub130,0.4940
sub106,sub131,0.6422
sub106,sub132,0.5253
sub106,sub133,0.4277
sub106,sub134,0.7088
sub106,sub135,0.5313
sub106,sub136,0.8150
sub106,sub137,0.3687
sub106,sub138,0.5718
sub106,sub139,0.5249
sub106,sub140,0.6183
sub106,sub141,0.6524
sub106,sub142,0.7164
sub106,sub143,0.5072
sub106,sub144,0.7754
sub106,sub145,0.6254
sub106,sub146,0.4739
sub106,sub147,0.4828
sub106,sub148,0.4373
sub106,sub149,0.5425
sub106,sub150,0.7508
sub106,sub151,0.5392
sub106,sub152,0.6531
sub106,sub153,0.5292
sub106,sub154,0.5983
sub106,sub155,0.4839
sub106,sub156,0.4816
sub106,sub157,0.4644
sub106,sub158,0.6023
sub106,sub159,0.5535
sub106,sub160,0.4855
sub106,sub161,0.6839
sub106,sub162,0.6246
sub106,sub163,0.5830
sub106,sub164,0.3577
sub106,sub165,0.5189
sub106,sub166,0.4983
sub106,sub167,0.5420
sub106,sub168,0.4651
sub106,sub169,0.6071
sub106,sub170,0.6077
sub106,sub171,0.6813
sub106,sub172,0.7876
sub106,sub173,0.7229
sub106,sub174,0.5282
sub108,sub109,0.8609
sub108,sub110,0.4592
sub108,sub111,0.6915
sub108,sub112,0.5393
sub108,sub113,0.5171
sub108,sub114,0.5983
sub108,sub115,0.3999
sub108,sub117,0.4704
sub108,sub119,0.6201
sub108,sub120,0.5370
sub108,sub121,0.6685
sub108,sub122,0.3883
sub108,sub123,0.4961
sub108,sub124,0.6028
sub108,sub125,0.6930
sub108,sub126,0.6021
sub108,sub127,0.7630
sub108,sub128,0.5688
sub108,sub129,0.5811
sub108,sub130,0.8050
sub108,sub131,0.6628
sub108,sub132,0.7717
sub108,sub133,0.4886
sub108,sub134,0.6715
sub108,sub135,0.6842
sub108,sub136,0.4972
sub108,sub137,0.3872
sub108,sub138,0.5185
sub108,sub139,0.5478
sub108,sub140,0.7203
sub108,sub141,0.5971
sub108,sub142,0.4948
sub108,sub143,0.4719
sub108,sub144,0.5039
sub108,sub145,0.6170
sub108,sub146,0.4384
sub108,sub147,0.5518
sub108,sub148,0.8301
sub108,sub149,0.5717
sub108,sub150,0.4786
sub108,sub151,0.5539
sub108,sub152,0.7152
sub108,sub153,0.5277
sub108,sub154,0.4861
sub108,sub155,0.3901
sub108,sub156,0.5780
sub108,sub157,0.4338
sub108,sub158,0.5982
sub108,sub159,0.5277
sub108,sub160,0.5672
sub108,sub161,0.5892
sub108,sub162,0.5707
sub108,sub163,0.6965
sub108,sub164,0.4228
sub108,sub165,0.4822
sub108,sub166,0.7892
sub108,sub167,0.5160
sub108,sub168,0.4125
sub108,sub169,0.7689
sub108,sub170,0.6637
sub108,sub171,0.6421
sub108,sub172,0.4584
sub108,sub173,0.4937
sub108,sub174,0.4759
sub109,sub110,0.4864
sub109,sub111,0.7066
sub109,sub112,0.5979
sub109,sub113,0.4866
sub109,sub114,0.6303
sub109,sub115,0.4527
sub109,sub117,0.5926
sub109,sub119,0.6361
sub109,sub120,0.6248
sub109,sub121,0.7587
sub109,sub122,0.4495
sub109,sub123,0.5340
sub109,sub124,0.5940
sub109,sub125,0.7797
sub109,sub126,0.6093
sub109,sub127,0.7624
sub109,sub128,0.6168
sub109,sub129,0.5552
sub109,sub130,0.8656
sub109,sub131,0.7153
sub109,sub132,0.8175
sub109,sub133,0.4879
sub109,sub134,0.7499
sub109,sub135,0.7003
sub109,sub136,0.5527
sub109,sub137,0.4366
sub109,sub138,0.5836
sub109,sub139,0.5431
sub109,sub140,0.7909
sub109,sub141,0.7051
sub109,sub142,0.5286
sub109,sub143,0.5549
sub109,sub144,0.5464
sub109,sub145,0.6700
sub109,sub146,0.4300
sub109,sub147,0.5427
sub109,sub148,0.7674
sub109,sub149,0.6430
sub109,sub150,0.5128
sub109,sub151,0.4661
sub109,sub152,0.8196
sub109,sub153,0.5339
sub109,sub154,0.5846
sub109,sub155,0.4388
sub109,sub156,0.5473
sub109,sub157,0.4716
sub109,sub158,0.5954
sub109,sub159,0.5778
sub109,sub160,0.5833
sub109,sub161,0.6871
sub109,sub162,0.5554
sub109,sub163,0.7548
sub109,sub164,0.3731
sub109,sub165,0.4549
sub109,sub166,0.7856
sub109,sub167,0.4898
sub109,sub168,0.4774
sub109,sub169,0.7914
sub109,sub170,0.7596
sub109,sub171,0.6958
sub109,sub172,0.5365
sub109,sub173,0.6128
sub109,sub174,0.4963
sub110,sub111,0.5114
sub110,sub112,0.5426
sub110,sub113,0.4217
sub110,sub114,0.7091
sub110,sub115,0.5730
sub110,sub117,0.5877
sub110,sub119,0.5250
sub110,sub120,0.5691
sub110,sub121,0.4675
sub110,sub122,0.3616
sub110,sub123,0.4522
sub110,sub124,0.6582
sub110,sub125,0.5145
sub110,sub126,0.4804
sub110,sub127,0.4157
sub110,sub128,0.4488
sub110,sub129,0.6285
sub110,sub130,0.4186
sub110,sub131,0.4709
sub110,sub132,0.4762
sub110,sub133,0.3787
sub110,sub134,0.5063
sub110,sub135,0.4092
sub110,sub136,0.5758
sub110,sub137,0.3285
sub110,sub138,0.4508
sub110,sub139,0.4330
sub110,sub140,0.5478
sub110,sub141,0.5542
sub110,sub142,0.4639
sub110,sub143,0.4146
sub110,sub144,0.4283
sub110,sub145,0.4555
sub110,sub146,0.5125
sub110,sub147,0.4841
sub110,sub148,0.4298
sub110,sub149,0.4325
sub110,sub150,0.4810
sub110,sub151,0.5812
sub110,sub152,0.5477
sub110,sub153,0.5057
sub110,sub154,0.5074
sub110,sub155,0.5481
sub110,sub156,0.6789
sub110,sub157,0.4059
sub110,sub158,0.5141
sub110,sub159,0.5111
sub110,sub160,0.4753
sub110,sub161,0.5941
sub110,sub162,0.4819
sub110,sub163,0.4440
sub110,sub164,0.4193
sub110,sub165,0.6668
sub110,sub166,0.4263
sub110,sub167,0.4747
sub110,sub168,0.3494
sub110,sub169,0.5410
sub110,sub170,0.5330
sub110,sub171,0.5070
sub110,sub172,0.5108
sub110,sub173,0.5981
sub110,sub174,0.5036
sub111,sub112,0.5670
sub111,sub113,0.4831
sub111,sub114,0.6280
sub111,sub115,0.4947
sub111,sub117,0.5307
sub111,sub119,0.6053
sub111,sub120,0.6124
sub111,sub121,0.7196
sub111,sub122,0.4296
sub111,sub123,0.5910
sub111,sub124,0.6038
sub111,sub125,0.7051
sub111,sub126,0.6396
sub111,sub127,0.7677
sub111,sub128,0.5535
sub111,sub129,0.5491
sub111,sub130,0.6777
sub111,sub131,0.7625
sub111,sub132,0.7092
sub111,sub133,0.4615
sub111,sub134,0.6891
sub111,sub135,0.6553
sub111,sub136,0.5933
sub111,sub137,0.4023
sub111,sub138,0.5923
sub111,sub139,0.5779
sub111,sub140,0.6630
sub111,sub141,0.5792
sub111,sub142,0.5708
sub111,sub143,0.4929
sub111,sub144,0.5202
sub111,sub145,0.6090
sub111,sub146,0.4840
sub111,sub147,0.6192
sub111,sub148,0.7152
sub111,sub149,0.6462
sub111,sub150,0.5149
sub111,sub151,0.5095
sub111,sub152,0.7384
sub111,sub153,0.5543
sub111,sub154,0.5381
sub111,sub155,0.4581
sub111,sub156,0.5726
sub111,sub157,0.4433
sub111,sub158,0.6764
sub111,sub159,0.5980
sub111,sub160,0.5864
sub111,sub161,0.5723
sub111,sub162,0.5363
sub111,sub163,0.7186
sub111,sub164,0.4441
sub111,sub165,0.4976
sub111,sub166,0.6995
sub111,sub167,0.7431
sub111,sub168,0.4543
sub111,sub169,0.8155
sub111,sub170,0.6689
sub111,sub171,0.6583
sub111,sub172,0.5424
sub111,sub173,0.5928
sub111,sub174,0.5437
sub112,sub113,0.4635
sub112,sub114,0.6193
sub112,sub115,0.5740
sub112,sub117,0.6141
sub112,sub119,0.5583
sub112,sub120,0.8232
sub112,sub121,0.5728
sub112,sub122,0.7670
sub112,sub123,0.8062
sub112,sub124,0.6625
sub112,sub125,0.6249
sub112,sub126,0.5053
sub112,sub127,0.5179
sub112,sub128,0.5934
sub112,sub129,0.4801
sub112,sub130,0.5097
sub112,sub131,0.5369
sub112,sub132,0.5903
sub112,sub133,0.4812
sub112,sub134,0.5967
sub112,sub135,0.5720
sub112,sub136,0.6002
sub112,sub137,0.7214
sub112,sub138,0.6168
sub112,sub139,0.5661
sub112,sub140,0.6979
sub112,sub141,0.6627
sub112,sub142,0.6257
sub112,sub143,0.7774
sub112,sub144,0.5389
sub112,sub145,0.5360
sub112,sub146,0.4457
sub112,sub147,0.5323
sub112,sub148,0.5183
sub112,sub149,0.5776
sub112,sub150,0.5879
sub112,sub151,0.5409
sub112,sub152,0.6754
sub112,sub153,0.4737
sub112,sub154,0.8322
sub112,sub155,0.5417
sub112,sub156,0.4409
sub112,sub157,0.6075
sub112,sub158,0.5312
sub112,sub159,0.6064
sub112,sub160,0.4791
sub112,sub161,0.6037
sub112,sub162,0.5476
sub112,sub163,0.5626
sub112,sub164,0.4039
sub112,sub165,0.4105
sub112,sub166,0.5419
sub112,sub167,0.5836
sub112,sub168,0.7185
sub112,sub169,0.6246
sub112,sub170,0.6001
sub112,sub171,0.5685
sub112,sub172,0.5494
sub112,sub173,0.7209
sub112,sub174,0.5447
sub113,sub114,0.5744
sub113,sub115,0.4172
sub113,sub117,0.4221
sub113,sub119,0.4965
sub113,sub120,0.4364
sub113,sub121,0.4430
sub113,sub122,0.3238
sub113,sub123,0.4067
sub113,sub124,0.5254
sub113,sub125,0.5575
sub113,sub126,0.5227
sub113,sub127,0.4976
sub113,sub128,0.4934
sub113,sub129,0.4783
sub113,sub130,0.4197
sub113,sub131,0.4753
sub113,sub132,0.5476
sub113,sub133,0.8481
sub113,sub134,0.4241
sub113,sub135,0.4952
sub113,sub136,0.4877
sub113,sub137,0.3128
sub113,sub138,0.4365
sub113,sub139,0.5160
sub113,sub140,0.4895
sub113,sub141,0.4658
sub113,sub142,0.5460
sub113,sub143,0.3296
sub113,sub144,0.6493
sub113,sub145,0.4012
sub113,sub146,0.4908
sub113,sub147,0.6271
sub113,sub148,0.5269
sub113,sub149,0.4689
sub113,sub150,0.4263
sub113,sub151,0.4733
sub113,sub152,0.4736
sub113,sub153,0.3893
sub113,sub154,0.4025
sub113,sub155,0.3591
sub113,sub156,0.5689
sub113,sub157,0.3487
sub113,sub158,0.4270
sub113,sub159,0.5001
sub113,sub160,0.4953
sub113,sub161,0.4053
sub113,sub162,0.4996
sub113,sub163,0.4669
sub113,sub164,0.4551
sub113,sub165,0.4969
sub113,sub166,0.5499
sub113,sub167,0.4997
sub113,sub168,0.3452
sub113,sub169,0.4764
sub113,sub170,0.3954
sub113,sub171,0.4308
sub113,sub172,0.4403
sub113,sub173,0.4505
sub113,sub174,0.5894
sub114,sub115,0.5845
sub114,sub117,0.5942
sub114,sub119,0.6390
sub114,sub120,0.6482
sub114,sub121,0.5265
sub114,sub122,0.4203
sub114,sub123,0.4918
sub114,sub124,0.7029
sub114,sub125,0.6592
sub114,sub126,0.5790
sub114,sub127,0.5089
sub114,sub128,0.5839
sub114,sub129,0.7265
sub114,sub130,0.5515
sub114,sub131,0.5452
sub114,sub132,0.6550
sub114,sub133,0.5386
sub114,sub134,0.5609
sub114,sub135,0.5197
sub114,sub136,0.6176
sub114,sub137,0.4088
sub114,sub138,0.4992
sub114,sub139,0.5383
sub114,sub140,0.6894
sub114,sub141,0.6566
sub114,sub142,0.5628
sub114,sub143,0.4924
sub114,sub144,0.5601
sub114,sub145,0.4867
sub114,sub146,0.5554
sub114,sub147,0.5692
sub114,sub148,0.5164
sub114,sub149,0.5301
sub114,sub150,0.5282
sub114,sub151,0.5936
sub114,sub152,0.6460
sub114,sub153,0.5914
sub114,sub154,0.5717
sub114,sub155,0.5355
sub114,sub156,0.7285
sub114,sub157,0.4653
sub114,sub158,0.5851
sub114,sub159,0.5885
sub114,sub160,0.6023
sub114,sub161,0.6395
sub114,sub162,0.6082
sub114,sub163,0.5072
sub114,sub164,0.4101
sub114,sub165,0.6905
sub114,sub166,0.5677
sub114,sub167,0.5791
sub114,sub168,0.4357
sub114,sub169,0.6368
sub114,sub170,0.5837
sub114,sub171,0.5522
sub114,sub172,0.5632
sub114,sub173,0.6285
sub114,sub174,0.5754
sub115,sub117,0.5418
sub115,sub119,0.7330
sub115,sub120,0.6080
sub115,sub121,0.5944
sub115,sub122,0.3942
sub115,sub123,0.4697
sub115,sub124,0.5946
sub115,sub125,0.6326
sub115,sub126,0.4718
sub115,sub127,0.4162
sub115,sub128,0.6433
sub115,sub129,0.4680
sub115,sub130,0.4111
sub115,sub131,0.5558
sub115,sub132,0.5002
sub115,sub133,0.3849
sub115,sub134,0.6045
sub115,sub135,0.4502
sub115,sub136,0.7107
sub115,sub137,0.3669
sub115,sub138,0.4532
sub115,sub139,0.5396
sub115,sub140,0.5516
sub115,sub141,0.5915
sub115,sub142,0.6154
sub115,sub143,0.4900
sub115,sub144,0.6544
sub115,sub145,0.6124
sub115,sub146,0.8126
sub115,sub147,0.4707
sub115,sub148,0.4294
sub115,sub149,0.4351
sub115,sub150,0.7176
sub115,sub151,0.5583
sub115,sub152,0.5472
sub115,sub153,0.6054
sub115,sub154,0.5661
sub115,sub155,0.8148
sub115,sub156,0.4655
sub115,sub157,0.4506
sub115,sub158,0.6324
sub115,sub159,0.5826
sub115,sub160,0.4265
sub115,sub161,0.6187
sub115,sub162,0.5185
sub115,sub163,0.4550
sub115,sub164,0.3924
sub115,sub165,0.4481
sub115,sub166,0.4627
sub115,sub167,0.5367
sub115,sub168,0.3939
sub115,sub169,0.5549
sub115,sub170,0.5119
sub115,sub171,0.7181
sub115,sub172,0.6756
sub115,sub173,0.6599
sub115,sub174,0.4965
sub117,sub119,0.5001
sub117,sub120,0.6770
sub117,sub121,0.6412
sub117,sub122,0.4146
sub117,sub123,0.4607
sub117,sub124,0.6933
sub117,sub125,0.6359
sub117,sub126,0.5217
sub117,sub127,0.4458
sub117,sub128,0.5152
sub117,sub129,0.4466
sub117,sub130,0.5275
sub117,sub131,0.4639
sub117,sub132,0.5257
sub117,sub133,0.3675
sub117,sub134,0.6520
sub117,sub135,0.4882
sub117,sub136,0.6078
sub117,sub137,0.3946
sub117,sub138,0.5208
sub117,sub139,0.4724
sub117,sub140,0.6321
sub117,sub141,0.6497
sub117,sub142,0.5920
sub117,sub143,0.4905
sub117,sub144,0.5071
sub117,sub145,0.5128
sub117,sub146,0.4034
sub117,sub147,0.4567
sub117,sub148,0.3939
sub117,sub149,0.5273
sub117,sub150,0.5558
sub117,sub151,0.5354
sub117,sub152,0.6584
sub117,sub153,0.5047
sub117,sub154,0.6419
sub117,sub155,0.4929
sub117,sub156,0.4251
sub117,sub157,0.4910
sub117,sub158,0.5163
sub117,sub159,0.5174
sub117,sub160,0.4712
sub117,sub161,0.5810
sub117,sub162,0.5130
sub117,sub163,0.4980
sub117,sub164,0.3880
sub117,sub165,0.4137
sub117,sub166,0.4563
sub117,sub167,0.4723
sub117,sub168,0.4233
sub117,sub169,0.5935
sub117,sub170,0.7417
sub117,sub171,0.5319
sub117,sub172,0.6534
sub117,sub173,0.7407
sub117,sub174,0.5943
sub119,sub120,0.6055
sub119,sub121,0.4897
sub119,sub122,0.3793
sub119,sub123,0.4817
sub119,sub124,0.5809
sub119,sub125,0.6062
sub119,sub126,0.6161
sub119,sub127,0.5285
sub119,sub128,0.6844
sub119,sub129,0.6180
sub119,sub130,0.5738
sub119,sub131,0.5222
sub119,sub132,0.6314
sub119,sub133,0.4558
sub119,sub134,0.5183
sub119,sub135,0.5406
sub119,sub136,0.5325
sub119,sub137,0.3809
sub119,sub138,0.4916
sub119,sub139,0.6640
sub119,sub140,0.5775
sub119,sub141,0.5636
sub119,sub142,0.5022
sub119,sub143,0.4528
sub119,sub144,0.4894
sub119,sub145,0.4201
sub119,sub146,0.8259
sub119,sub147,0.5786
sub119,sub148,0.5674
sub119,sub149,0.4631
sub119,sub150,0.4499
sub119,sub151,0.5763
sub119,sub152,0.6069
sub119,sub153,0.7697
sub119,sub154,0.5205
sub119,sub155,0.7744
sub119,sub156,0.5771
sub119,sub157,0.3959
sub119,sub158,0.7653
sub119,sub159,0.5852
sub119,sub160,0.5195
sub119,sub161,0.4915
sub119,sub162,0.5352
sub119,sub163,0.5279
sub119,sub164,0.4395
sub119,sub165,0.5256
sub119,sub166,0.6302
sub119,sub167,0.6404
sub119,sub168,0.3606
sub119,sub169,0.6393
sub119,sub170,0.5282
sub119,sub171,0.5801
sub119,sub172,0.5019
sub119,sub173,0.5836
sub119,sub174,0.4735
